l3,geo_f,i_1y,i_wiu,ipm_1y,ipm_wiu,o_Q1_wiu,o_Q5_wiu,pm,qs_Q1,qs_Q5
"0932: Equipment for sport, ca...",Belgium,0.0399552241840082,0.0325166535783683,0.00011746715711147,9.55979833084806e-05,7.11515926360746e-05,3.77218274153702e-05,0.0029399699165869,0.00282571428571429,0.00270285714285714
"0931: Games, toys and hobbies",Belgium,0.0336926108494309,0.0241048573410647,0.00013322548845381,9.53141152439657e-05,6.80523062013848e-05,3.60787054040592e-05,0.00395414558548703,0.00380047619047619,0.0036352380952381
1232: Other personal effects,Belgium,0.0380391910299167,0.0201716459153329,0.000175553493403485,9.30935388544355e-05,5.50074135733131e-05,3.04883891009518e-05,0.00461506905510734,0.00405,0.00405
0442: Refuse collection,Belgium,0.0290979658330104,0.0195606181587538,0.000128320716274386,8.62614434048693e-05,7.06520462049752e-05,2.03629803054546e-05,0.00440995487488035,0.0050921052631579,0.00264789473684211
1112: Canteens,Belgium,0.0343040613297683,0.0223974093251624,0.000121570753835156,7.93745647035589e-05,1.98071760998594e-05,1.90009354203075e-05,0.00354391722503305,0.00218540540540541,0.00378243243243243
0732: Passenger transport by ...,Belgium,0.031180531331509,0.0243460039713939,9.66441556380242e-05,7.54605164344219e-05,4.39381390912259e-05,3.04414213004133e-05,0.00309950316787456,0.00272,0.0034
0712: Motor cycles,Belgium,0.0962549155100108,0.0517181373419136,0.00013820273661358,7.42568634062755e-05,3.69456016723331e-05,3.43492806734468e-05,0.00143579926158895,0.000849130434782609,0.00142434782608696
0441: Water supply,Belgium,0.0348787373588324,0.012459726033323,0.000192366435134633,6.87190323183411e-05,5.08700647483073e-05,1.46615162935512e-05,0.00551529240165915,0.00636842105263158,0.00331157894736842
1255: Total,Belgium,0.0765915532904458,0.0198943572900323,0.000184156271300926,4.78338733328413e-05,2.58194421784911e-05,1.37806496720956e-05,0.00240439400154975,0.00211,0.00203185185185185
0313: Other articles of cloth...,Belgium,0.0275846508572517,0.018478718166135,6.94677040823719e-05,4.65358119640348e-05,2.95354307374288e-05,3.08146769519232e-05,0.00251834632389808,0.001445,0.00272
0912: Photographic and cinema...,Belgium,0.052083432415404,0.0290061645089452,8.30903931145057e-05,4.6274477314968e-05,,,0.00159533251287661,,
0736: Other purchased transpo...,Belgium,0.0438917334291344,0.0289782078135017,6.50203444298678e-05,4.29277430119333e-05,,,0.00148138019052828,,
0432: Services for the mainte...,Belgium,0.0437582870481139,0.0265790968031221,7.03076538787554e-05,4.27053722735792e-05,1.49586155614322e-05,1.38182613949137e-05,0.00160672774511145,0.000846,0.00141
0532: Small electric househol...,Belgium,0.0457289931659215,0.0271017413110293,5.99256371539379e-05,3.55155231638676e-05,1.45563814974367e-05,9.86090689282336e-06,0.00131045170700579,0.000940909090909091,0.00115
0211: Spirits,Belgium,0.0252301031272326,0.0152146230360628,4.85879874709685e-05,2.93002335235723e-05,2.33852800452033e-05,1.38256179606798e-05,0.00192579424768677,0.001584375,0.00169
"0915: Repair of audio-visual,...",Belgium,0.0375451921931487,0.0217783950352948,4.87733250150297e-05,2.82913650807193e-05,,,0.00129905647477096,,
0914: Recording media,Belgium,0.0232428873535702,0.0083270757262357,7.86628554629922e-05,2.81820216360363e-05,-2.86407847415676e-05,-1.81422068176571e-05,0.00338438397374539,0.00297,0.00339428571428571
0935: Veterinary and other se...,Belgium,0.0194322143129688,0.00806888032945485,6.04516444167976e-05,2.51014669075753e-05,1.27728311598381e-05,6.77166195114497e-06,0.00311089840010939,0.00299,0.00286
0953: Miscellaneous printed m...,Belgium,0.0287254584921146,0.0174006539904326,3.82979926566549e-05,2.31992857112973e-05,9.39984995243133e-06,8.18707595539865e-06,0.00133324217147545,0.000819,0.001287
0612: Other medical products,Belgium,0.0421467169674121,0.0274903642802002,3.50598288278988e-05,2.28679132190918e-05,7.46212772655542e-06,2.60412057533478e-06,0.000831851953142805,0.0007884,0.0004964
"0314: Cleaning, repair and hi...",Belgium,0.0555571513554243,0.0388144350937047,2.53234656800329e-05,1.76919800782646e-05,,,0.000455809289393318,,
0622: Dental services,Belgium,-0.00020970734864556,0.00285414860786304,-1.28324953533281e-06,1.74652194997772e-05,1.33901538316032e-05,6.27983383695611e-06,0.00611923971010529,0.0060704347826087,0.00513652173913043
0311: Clothing materials,Belgium,0.0516303917890966,0.0351436753443244,2.35336121924867e-05,1.6018813685366e-05,7.12940971612481e-06,7.43820055354349e-06,0.000455809289393318,0.000261538461538462,0.000492307692307692
1212: Electrical appliances f...,Belgium,0.0299225777847014,0.0295555651936221,1.56848372543902e-05,1.54924563438012e-05,8.83267379093404e-06,4.07966214379547e-06,0.000524180682802316,0.000552,0.00046
0621: Medical services,Belgium,-3.01003331922844e-05,0.000769237528488009,-4.14001346495822e-07,1.05801278190098e-05,8.03242959597476e-06,3.76712051288889e-06,0.0137540453074434,0.013644347826087,0.0115452173913044
0322: Repair and hire of foot...,Belgium,0.0418562525657615,0.0285616780644657,1.24010046801336e-05,8.46214081858915e-06,,,0.000296276038105657,,
0623: Paramedical services,Belgium,-9.2544174357112e-07,3.18279520807874e-05,-1.9193034929799e-09,6.60090168045866e-08,4.53920704916684e-08,2.12883782955724e-08,0.0020739322667396,0.00205739130434783,0.00174086956521739
1254: Total,Belgium,-0.0294031933342167,-0.00582383812574283,-0.000408098471683713,-8.0831337312033e-05,-5.51135737361431e-05,-2.94158505278515e-05,0.0138793928620265,0.01218,0.0117288888888889
0820: Total,Belgium,-0.0916271313688544,-0.068181144345712,-0.000140955179529552,-0.000104886896470567,-3.63557873104937e-05,-4.03010909835446e-05,0.00153835635170245,0.000675,0.00135
0913: Information processing ...,Belgium,-0.0137374209996972,-0.0292079718409396,-7.42004826320306e-05,-0.000157762188939849,-0.000166482762271759,-0.000105456771941221,0.00540134007931082,0.00474,0.00541714285714286
0911: Equipment for the recep...,Belgium,-0.113568201334251,-0.0738001044219905,-0.000609538069515842,-0.00039609655388529,-0.000338479780184993,-0.000214406491690813,0.00536715438260632,0.00471,0.00538285714285714
0312: Garments,Belgium,0.0240288785974525,-0.0171371516466506,0.0012759762781363,-0.000910013294514244,-0.00137267412970351,-0.0014321277466075,0.0531017822143215,0.0304692307692308,0.0573538461538462
00: Total,Bulgaria,0.156230092025505,0.0964666946084794,0.156230092025505,0.0964666946084794,0.0695499983014878,0.0349439432548159,1,1,1
0454: Solid fuels,Bulgaria,0.802048351520427,0.46173737414501,0.0173317694168546,0.00997785942038857,0.00694664146230953,0.00168492164604025,0.0216093822573154,0.0293309782608696,0.0141597826086957
0452: Gas,Bulgaria,2.09893463289226,1.16547679480728,0.0175967348461241,0.00977095036984276,0.00664116373978386,0.00161082741937557,0.00838365071992569,0.011379347826087,0.00549347826086957
0722: Fuels and lubricants fo...,Bulgaria,0.249720845340736,0.143817236640722,0.0169428576326744,0.00975759537496213,0.00171324746292063,0.00946863924465727,0.0678471899674872,0.00786557692307693,0.0865213461538462
0112: Meat,Bulgaria,0.254591087211587,0.198886922894149,0.0114317665379378,0.00893051243418108,0.00786395954633559,0.00239344398882177,0.0449024616813748,0.0520044827586207,0.0315027155172414
"0114: Milk, cheese and eggs",Bulgaria,0.342501239503705,0.209557856488647,0.0129173714109154,0.00790343611095129,0.00603699791478443,0.00183739708788346,0.0377148165350673,0.04368,0.02646
"1111: Restaurants, cafés and ...",Bulgaria,0.211680797721098,0.127931810867755,0.0103136626479067,0.00623318483977126,0.0011289981997405,0.00293074802226128,0.0487227124941941,0.0122809756097561,0.0634517073170732
0119: Food products n.e.c.,Bulgaria,0.249627525658727,0.15213219935111,0.00935378570948342,0.00570054119026975,0.00532299650311036,0.00162008640912013,0.0374709707385044,0.0433975862068966,0.0262889224137931
0111: Bread and cereals,Bulgaria,0.277293475677185,0.134942744682986,0.00943094043495675,0.00458949488128734,0.00444849408355301,0.00135392627096492,0.0340106827682304,0.03939,0.02386125
"0118: Sugar, jam, honey, choc...",Bulgaria,0.288305658906693,0.177833058681475,0.00714068706976286,0.00440452756813269,0.00316046842304483,0.000961907815576503,0.0247677659080353,0.0286851724137931,0.0173765948275862
0732: Passenger transport by ...,Bulgaria,0.242761636888176,0.180846568937098,0.00476108226549151,0.00354679348507616,0.00123603576882902,0.00103503390418631,0.019612169066419,0.00921272727272727,0.0153545454545455
0115: Oils and fats,Bulgaria,0.423471727694709,0.263967911603432,0.00434683008920254,0.00270956379304963,0.00271143169160681,0.000825240751193995,0.0102647468648398,0.011888275862069,0.00720155172413793
0117: Vegetables,Bulgaria,0.166162654283738,0.0802534415545297,0.00496828651626363,0.00239958908503152,0.00202216064228452,0.000615456908849834,0.0299001393404552,0.0346293103448276,0.0209773706896552
0312: Garments,Bulgaria,0.1061685851686,0.0634265687653255,0.0033544440344143,0.00200399086867685,0.000342506062223375,0.000559276294161335,0.0315954482117975,0.0114568421052632,0.0372347368421053
"1213: Other appliances, artic...",Bulgaria,0.143038230121479,0.0999058569679643,0.00264750277303341,0.00184916321420036,0.000685574619321052,0.000535815219288687,0.0185090571295866,0.011955,0.0185966666666667
0511: Furniture and furnishings,Bulgaria,0.18498619641291,0.100551228338352,0.00315971545428925,0.00171749717702875,0.000144441659261631,0.000653145239585971,0.0170808174640037,0.00210142857142857,0.0189128571428571
0830: Total,Bulgaria,0.0269646619239816,0.0338276937423712,0.0013573131611758,0.00170277580554086,0.000900922221590767,0.00059866552540115,0.0503367394333488,0.03359625,0.04443375
0561: Non-durable household g...,Bulgaria,0.200042294579972,0.131233454541909,0.00257834355531547,0.00169146695937668,0.000987152690283971,0.000402979070508648,0.0128889921040409,0.0126857142857143,0.0103071428571429
0721: Spare parts and accesso...,Bulgaria,0.10129085516405,0.0650019536099051,0.00262518797870599,0.00168467673545411,0.000128152239769641,0.000708261563513411,0.0259173246632606,0.00300461538461538,0.0330507692307692
0431: Materials for the maint...,Bulgaria,0.25658650702291,0.132755221775113,0.0030151596041243,0.0015600125921553,0.000375864062250278,0.000660957652659076,0.0117510450534138,0.004048,0.014168
"0122: Mineral waters, soft dr...",Bulgaria,0.153729395329093,0.0832505729838542,0.00238127047572004,0.00128955253553717,0.000744681695587797,0.000374149756276319,0.0154900139340455,0.01334,0.01334
0441: Water supply,Bulgaria,0.179023413633582,0.153507728324651,0.00150294853758801,0.00128873766347797,0.000566032715972145,0.000236992758091805,0.00839526242452392,0.00754434782608696,0.00628695652173913
0934: Pets and related products,Bulgaria,0.18911664808453,0.134907729705516,0.00162501532260279,0.00115921644196565,0.000318379590676873,0.000373247401642103,0.00859266140269392,0.0037,0.00863333333333334
0611: Pharmaceutical products,Bulgaria,0.0304826221128585,0.0156614162416044,0.0022451378548753,0.00115351095239778,0.000802319370788829,0.000167525652663713,0.0736530422666047,0.108535777777778,0.0451057777777778
0733: Passenger transport by air,Bulgaria,0.251974856584709,0.173754968074683,0.00160629582286351,0.00110765765760568,0.000268169109287822,0.000224559941684612,0.00637482582443103,0.00299454545454545,0.00499090909090909
0455: Heat energy,Bulgaria,0.210317821028194,0.132806651250339,0.00170461958984765,0.00107639389889383,0.00108141233596124,0.000262298704063281,0.00810496980956805,0.0110010869565217,0.00531086956521739
0451: Electricity,Bulgaria,0.0337394830497924,0.0194598604393053,0.00170303684181894,0.000982257470153971,0.000846057610379049,0.000205212949201325,0.0504760798885276,0.0685125,0.033075
0723: Maintenance and repair ...,Bulgaria,0.226590464826608,0.131352289705261,0.00159181643311772,0.000922760511747363,6.91003357636745e-05,0.000381898216802574,0.00702508128193219,0.000814423076923077,0.00895865384615385
"0121: Coffee, tea and cocoa",Bulgaria,0.208049699870328,0.0837033119378401,0.00192298607868998,0.00077366275316443,0.000420403877462413,0.000211223143018206,0.00924291686019508,0.00796,0.00796
0211: Spirits,Bulgaria,0.108208263759541,0.0641014291639563,0.00126402128822687,0.000748792820935208,0.000272338953582585,0.000273662032278216,0.0116813748258244,0.006036,0.012072
0113: Fish and seafood,Bulgaria,0.164797250622443,0.104855942760193,0.00113475115674766,0.000722010845991573,0.000615632447541098,0.000187371485345125,0.00688574082675337,0.0079748275862069,0.00483090517241379
0942: Cultural services,Bulgaria,0.091950916172133,0.0711761519313128,0.00083601448400813,0.000647131060871086,0.00062330780373662,0.000223691414768163,0.00909196470041802,0.010962,0.00783
0941: Recreational and sporti...,Bulgaria,0.17947213155367,0.114004642269899,0.00100447709485449,0.000638065926313181,0.000560013048302244,0.000200976323916351,0.00559684161634928,0.006748,0.00482
0531: Major household applian...,Bulgaria,0.0951745952601268,0.0492412666837556,0.00118139389611096,0.000611227520726135,0.000293745740352414,0.000245977348020512,0.0124129122155132,0.00712666666666667,0.0118777777777778
0213: Beer,Bulgaria,0.11006701586135,0.0758130183839871,0.000842245279292031,0.000580129808581601,0.000132943344878922,0.000133589211013829,0.00765211333023688,0.003954,0.007908
0432: Services for the mainte...,Bulgaria,0.198429612894274,0.116026715096784,0.000974636858502995,0.000569894339130745,0.000139181333505988,0.000244750633878963,0.00491175104505341,0.001692,0.005922
1232: Other personal effects,Bulgaria,0.115533575059825,0.069582145181915,0.000912248386445438,0.000549417774311451,0.000104566195590928,0.000210148399386702,0.00789595912679981,0.00226666666666667,0.00906666666666667
0552: Small tools and miscell...,Bulgaria,0.107631257201662,0.0607399406335558,0.000898593519832729,0.0005071065642769,0.000128058306433696,0.000128680440046284,0.00834881560613098,0.003595,0.00719
0411: Actual rentals paid by ...,Bulgaria,0.0740413894400127,0.0395934522913748,0.000948300656668997,0.000507101461651026,0.000221060087439206,0.000185111702373088,0.0128077101718532,0.0082725,0.0137875
0711: Motor cars,Bulgaria,0.0197135858104087,0.0226945707181576,0.000429203128129544,0.000494104970930626,0,0.000331087750980884,0.0217719461216907,0,0.0375
0212: Wine,Bulgaria,0.158557773823187,0.104258401327261,0.000714356900178781,0.000469719690141401,0.000174766307109408,0.000175615357803804,0.00450534138411519,0.002328,0.004656
0952: Newspapers and periodicals,Bulgaria,0.319211232313484,0.152936291186707,0.000922940046981624,0.000442186907866814,0.000128191963608872,0.000161018433194413,0.00289131444496052,0.001245,0.0031125
0954: Stationery and drawing ...,Bulgaria,0.223375494083381,0.153297916863015,0.000539504212370452,0.000370250426236729,0.000102763718993456,0.000129078707866925,0.00241523455643288,0.00104,0.0026
0443: Sewerage collection,Bulgaria,0.151976618731482,0.140719581405339,0.000388235672560684,0.000359478726302539,0.000169511205953195,7.09728026185198e-05,0.0025545750116117,0.00229565217391304,0.00191304347826087
"0931: Games, toys and hobbies",Bulgaria,0.0930827699211845,0.056150428595428,0.000499352527909745,0.000301225011740452,7.24508105356403e-05,8.49365900678521e-05,0.00536460752438458,0.00231,0.00539
"1231: Jewellery, clocks and w...",Bulgaria,0.149652844654283,0.109050013538751,0.000410103011361018,0.00029883654430034,7.44078359463137e-05,0.000149538649059378,0.00274036228518346,0.000786666666666667,0.00314666666666667
